"Countries, territories and areas","2022; Population using at least basic drinking-water services (%); Total","2022; Population using at least basic drinking-water services (%); Urban","2022; Population using at least basic drinking-water services (%); Rural","2022; Population using safely managed drinking-water services (%); Total","2022; Population using safely managed drinking-water services (%); Urban","2022; Population using safely managed drinking-water services (%); Rural","2021; Population using at least basic drinking-water services (%); Total","2021; Population using at least basic drinking-water services (%); Urban","2021; Population using at least basic drinking-water services (%); Rural","2021; Population using safely managed drinking-water services (%); Total","2021; Population using safely managed drinking-water services (%); Urban","2021; Population using safely managed drinking-water services (%); Rural","2020; Population using at least basic drinking-water services (%); Total","2020; Population using at least basic drinking-water services (%); Urban","2020; Population using at least basic drinking-water services (%); Rural","2020; Population using safely managed drinking-water services (%); Total","2020; Population using safely managed drinking-water services (%); Urban","2020; Population using safely managed drinking-water services (%); Rural","2019; Population using at least basic drinking-water services (%); Total","2019; Population using at least basic drinking-water services (%); Urban","2019; Population using at least basic drinking-water services (%); Rural","2019; Population using safely managed drinking-water services (%); Total","2019; Population using safely managed drinking-water services (%); Urban","2019; Population using safely managed drinking-water services (%); Rural","2018; Population using at least basic drinking-water services (%); Total","2018; Population using at least basic drinking-water services (%); Urban","2018; Population using at least basic drinking-water services (%); Rural","2018; Population using safely managed drinking-water services (%); Total","2018; Population using safely managed drinking-water services (%); Urban","2018; Population using safely managed drinking-water services (%); Rural","2017; Population using at least basic drinking-water services (%); Total","2017; Population using at least basic drinking-water services (%); Urban","2017; Population using at least basic drinking-water services (%); Rural","2017; Population using safely managed drinking-water services (%); Total","2017; Population using safely managed drinking-water services (%); Urban","2017; Population using safely managed drinking-water services (%); Rural","2016; Population using at least basic drinking-water services (%); Total","2016; Population using at least basic drinking-water services (%); Urban","2016; Population using at least basic drinking-water services (%); Rural","2016; Population using safely managed drinking-water services (%); Total","2016; Population using safely managed drinking-water services (%); Urban","2016; Population using safely managed drinking-water services (%); Rural","2015; Population using at least basic drinking-water services (%); Total","2015; Population using at least basic drinking-water services (%); Urban","2015; Population using at least basic drinking-water services (%); Rural","2015; Population using safely managed drinking-water services (%); Total","2015; Population using safely managed drinking-water services (%); Urban","2015; Population using safely managed drinking-water services (%); Rural","2014; Population using at least basic drinking-water services (%); Total","2014; Population using at least basic drinking-water services (%); Urban","2014; Population using at least basic drinking-water services (%); Rural","2014; Population using safely managed drinking-water services (%); Total","2014; Population using safely managed drinking-water services (%); Urban","2014; Population using safely managed drinking-water services (%); Rural","2013; Population using at least basic drinking-water services (%); Total","2013; Population using at least basic drinking-water services (%); Urban","2013; Population using at least basic drinking-water services (%); Rural","2013; Population using safely managed drinking-water services (%); Total","2013; Population using safely managed drinking-water services (%); Urban","2013; Population using safely managed drinking-water services (%); Rural","2012; Population using at least basic drinking-water services (%); Total","2012; Population using at least basic drinking-water services (%); Urban","2012; Population using at least basic drinking-water services (%); Rural","2012; Population using safely managed drinking-water services (%); Total","2012; Population using safely managed drinking-water services (%); Urban","2012; Population using safely managed drinking-water services (%); Rural","2011; Population using at least basic drinking-water services (%); Total","2011; Population using at least basic drinking-water services (%); Urban","2011; Population using at least basic drinking-water services (%); Rural","2011; Population using safely managed drinking-water services (%); Total","2011; Population using safely managed drinking-water services (%); Urban","2011; Population using safely managed drinking-water services (%); Rural","2010; Population using at least basic drinking-water services (%); Total","2010; Population using at least basic drinking-water services (%); Urban","2010; Population using at least basic drinking-water services (%); Rural","2010; Population using safely managed drinking-water services (%); Total","2010; Population using safely managed drinking-water services (%); Urban","2010; Population using safely managed drinking-water services (%); Rural","2009; Population using at least basic drinking-water services (%); Total","2009; Population using at least basic drinking-water services (%); Urban","2009; Population using at least basic drinking-water services (%); Rural","2009; Population using safely managed drinking-water services (%); Total","2009; Population using safely managed drinking-water services (%); Urban","2009; Population using safely managed drinking-water services (%); Rural","2008; Population using at least basic drinking-water services (%); Total","2008; Population using at least basic drinking-water services (%); Urban","2008; Population using at least basic drinking-water services (%); Rural","2008; Population using safely managed drinking-water services (%); Total","2008; Population using safely managed drinking-water services (%); Urban","2008; Population using safely managed drinking-water services (%); Rural","2007; Population using at least basic drinking-water services (%); Total","2007; Population using at least basic drinking-water services (%); Urban","2007; Population using at least basic drinking-water services (%); Rural","2007; Population using safely managed drinking-water services (%); Total","2007; Population using safely managed drinking-water services (%); Urban","2007; Population using safely managed drinking-water services (%); Rural","2006; Population using at least basic drinking-water services (%); Total","2006; Population using at least basic drinking-water services (%); Urban","2006; Population using at least basic drinking-water services (%); Rural","2006; Population using safely managed drinking-water services (%); Total","2006; Population using safely managed drinking-water services (%); Urban","2006; Population using safely managed drinking-water services (%); Rural","2005; Population using at least basic drinking-water services (%); Total","2005; Population using at least basic drinking-water services (%); Urban","2005; Population using at least basic drinking-water services (%); Rural","2005; Population using safely managed drinking-water services (%); Total","2005; Population using safely managed drinking-water services (%); Urban","2005; Population using safely managed drinking-water services (%); Rural","2004; Population using at least basic drinking-water services (%); Total","2004; Population using at least basic drinking-water services (%); Urban","2004; Population using at least basic drinking-water services (%); Rural","2004; Population using safely managed drinking-water services (%); Total","2004; Population using safely managed drinking-water services (%); Urban","2004; Population using safely managed drinking-water services (%); Rural","2003; Population using at least basic drinking-water services (%); Total","2003; Population using at least basic drinking-water services (%); Urban","2003; Population using at least basic drinking-water services (%); Rural","2003; Population using safely managed drinking-water services (%); Total","2003; Population using safely managed drinking-water services (%); Urban","2003; Population using safely managed drinking-water services (%); Rural","2002; Population using at least basic drinking-water services (%); Total","2002; Population using at least basic drinking-water services (%); Urban","2002; Population using at least basic drinking-water services (%); Rural","2002; Population using safely managed drinking-water services (%); Total","2002; Population using safely managed drinking-water services (%); Urban","2002; Population using safely managed drinking-water services (%); Rural","2001; Population using at least basic drinking-water services (%); Total","2001; Population using at least basic drinking-water services (%); Urban","2001; Population using at least basic drinking-water services (%); Rural","2001; Population using safely managed drinking-water services (%); Total","2001; Population using safely managed drinking-water services (%); Urban","2001; Population using safely managed drinking-water services (%); Rural","2000; Population using at least basic drinking-water services (%); Total","2000; Population using at least basic drinking-water services (%); Urban","2000; Population using at least basic drinking-water services (%); Rural","2000; Population using safely managed drinking-water services (%); Total","2000; Population using safely managed drinking-water services (%); Urban","2000; Population using safely managed drinking-water services (%); Rural"
"Suriname","98","99","97","56","63","41","98","99","97","56","63","41","98","99","97","56","63","41","98","99","95","56","63","40","97","99","94","55","63","40","97","99","93","55","63","39","96","98","92","55","63","39","96","98","91","55","63","38","95","98","89","54","63","38","95","98","88","54","63","37","94","98","87","54","63","37","94","98","86","54","63","36","94","98","85","54","63","36","93","98","83","53","63","35","93","98","82","53","63","35","92","98","81","53","63","34","92","98","80","53","63","33","91","98","79","53","63","33","91","98","77","53","63","32","90","98","76","52","62","32","90","98","75","52","62","31","90","98","74","52","62","31","89","97","72","52","62","30"
"Sweden","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","100","","","100","100","99","99","","","100","100","99","99","","","100","100","99","99","","","100","100","99","99","","","100","100","99","99","","","100","100","99","99","","","100","100","99","99","","","99","100","98","99","","","99","100","98","99","",""
"Switzerland","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","","","100","100","100","97","",""
"Syrian Arab Republic","94","96","92","","","","94","96","92","","","","94","96","92","","","","94","96","92","","","","94","96","92","","","","94","96","91","","","","93","96","91","","","","93","96","91","","","","93","96","91","","","","93","96","90","","","","93","96","90","","","","93","96","90","","","","93","96","90","","","","93","96","89","","","","93","96","89","","","","93","96","89","","","","92","96","89","","","","92","96","89","","","","92","96","88","","","","92","96","88","","","","92","96","88","","","","92","96","88","","","","92","96","87","","",""
"Turkiye","97","97","96","","","","97","97","96","","","","97","97","96","","","","97","97","96","","","","97","97","95","","","","97","97","95","","","","96","97","95","","","","96","97","94","","","","96","97","94","","","","96","97","93","","","","96","97","93","","","","96","97","93","","","","95","97","92","","","","95","97","92","","","","95","97","92","","","","95","96","91","","","","95","96","91","","","","94","96","91","","","","94","96","90","","","","94","96","90","","","","94","96","89","","","","94","96","89","","","","94","96","89","","",""
"Tajikistan","82","96","77","55","","","82","96","77","55","","","82","96","77","55","","","82","96","77","55","","","80","95","75","54","","","79","95","73","54","","","78","95","71","53","","","76","95","70","52","","","75","94","68","51","","","73","94","66","50","","","72","94","64","49","","","71","94","63","49","","","69","93","61","47","","","68","93","59","46","","","67","93","57","45","","","66","93","56","44","","","64","92","54","43","","","63","92","52","41","","","62","92","51","40","","","60","92","49","39","","","59","91","47","38","","","58","91","46","37","","","57","91","44","36","",""
"Thailand","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","98","","","","99","99","98","","","","98","99","98","","","","98","99","97","","","","98","99","97","","","","98","99","96","","","","97","99","96","","","","97","99","96","","","","97","99","95","","","","96","99","95","","","","96","99","94","","","","96","99","94","","","","95","98","93","","","","95","98","93","","","","94","98","93","","","","94","98","92","","",""
"Timor-Leste","87","98","82","","","","86","98","80","","","","84","96","78","","","","82","95","77","","","","81","94","75","","","","79","93","72","","","","76","92","70","","","","74","90","68","","","","72","89","65","","","","70","88","63","","","","68","86","60","","","","66","85","58","","","","64","84","56","","","","62","83","54","","","","60","81","52","","","","58","80","50","","","","57","79","49","","","","55","78","47","","","","54","77","46","","","","52","76","44","","","","51","74","43","","","","","","","","","","","","","","",""
"Togo","71","87","58","19","34","8","70","87","57","19","34","8","69","87","56","19","34","8","68","86","54","18","33","8","67","86","53","18","33","7","66","86","51","17","32","7","65","86","50","17","32","7","63","85","49","17","31","7","62","85","47","16","31","7","61","85","46","16","30","6","60","85","44","15","29","6","59","85","43","13","29","4","58","84","42","9","23","0","56","84","40","9","23","0","55","84","39","8","23","0","54","84","37","8","23","0","53","83","36","8","23","0","52","83","35","8","23","0","50","83","33","8","23","0","49","83","32","8","23","0","48","83","30","8","23","0","47","82","29","8","23","0","45","82","27","7","23","0"
"Tonga","99","100","99","30","51","23","99","99","99","30","51","23","99","99","99","29","51","23","99","99","99","29","51","23","99","99","98","29","51","23","99","99","98","29","51","23","99","99","98","29","51","23","99","99","98","29","50","23","99","99","98","29","50","23","98","99","98","29","50","23","98","99","98","29","50","23","98","99","98","29","50","23","98","99","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23","98","98","98","29","50","23"
"Trinidad and Tobago","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","98","","","","","","98","","","","","","97","","","","","","96","","","","","","96","","","","","","96","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","","","94","","","","","","94","","","","","","93","","","","","","93","","","","","","93","","","","","","92","","","","",""
"Tunisia","97","99","93","74","77","67","97","99","93","74","77","67","97","99","92","74","77","66","96","99","91","75","79","65","96","99","89","75","80","64","95","99","88","76","82","63","95","99","86","77","84","62","94","99","84","76","84","61","94","99","83","76","84","60","93","99","82","76","84","59","93","99","80","75","84","58","92","99","79","75","83","57","92","99","78","74","83","57","92","99","78","74","83","56","91","99","77","74","83","56","91","99","77","74","83","55","91","99","76","73","83","55","91","99","75","73","83","54","90","99","75","73","83","54","90","99","74","73","83","54","90","99","74","72","83","53","89","99","73","72","83","53","89","99","72","72","83","52"
"Turkmenistan","100","100","100","95","97","92","100","100","100","95","97","92","100","100","100","95","97","92","100","100","100","95","97","92","99","100","99","95","97","92","99","99","98","94","97","90","98","99","97","92","97","88","98","99","96","91","96","85","97","99","95","89","95","82","96","99","94","87","94","80","96","98","93","85","93","78","95","98","92","84","92","75","94","98","91","82","92","73","93","98","89","80","91","70","93","97","88","78","90","68","92","97","87","77","89","66","91","97","86","75","88","63","91","97","85","73","87","61","90","97","84","71","86","59","89","97","83","70","86","57","88","97","82","69","86","55","88","96","80","68","86","53","87","96","79","67","86","51"
"Tuvalu","99","99","100","9","10","5","99","99","100","9","10","5","99","99","100","9","10","5","99","99","100","9","10","5","99","99","100","9","10","5","99","99","100","8","10","5","99","99","100","8","10","5","99","99","100","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5","99","99","99","8","10","5"
"Uganda","59","80","52","19","45","9","58","80","50","18","44","9","56","79","48","17","42","8","54","79","46","16","41","8","53","78","45","15","40","7","51","78","43","14","38","7","49","77","41","13","37","6","48","77","40","12","36","6","46","76","38","11","34","5","45","76","37","11","33","5","43","75","35","10","32","4","42","75","33","9","30","4","40","74","32","8","29","3","39","74","31","8","27","3","37","73","29","7","26","3","36","73","28","6","25","2","34","72","26","6","23","2","33","72","25","5","22","2","32","72","24","4","21","1","30","71","23","4","19","1","29","71","21","3","18","1","28","70","20","3","17","0","26","70","19","2","16","0"
"Ukraine","94","91","100","88","88","86","94","91","100","88","88","87","94","91","100","88","88","87","94","91","99","88","88","88","93","91","99","88","88","88","93","91","99","88","88","89","93","91","99","89","88","89","93","91","99","89","88","90","93","91","98","89","89","90","94","92","98","90","89","91","94","93","97","90","90","89","94","93","97","87","90","80","95","94","97","85","91","71","95","95","96","82","91","62","96","96","96","80","92","53","96","96","96","77","93","44","97","97","96","75","93","35","97","98","96","72","94","26","98","99","96","69","94","17","98","100","95","67","95","9","98","100","95","67","95","9","98","100","95","67","95","9","98","100","95","67","95","9"
"United Arab Emirates","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","",""
"United Kingdom of Great Britain and Northern Ireland","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
"United Republic of Tanzania","61","81","49","11","25","3","59","80","48","11","25","3","58","80","46","11","25","3","57","79","45","10","25","3","55","79","43","10","24","3","54","79","41","10","24","3","52","78","40","9","24","3","51","78","38","9","24","3","49","77","37","9","23","2","48","77","35","9","23","2","46","76","34","8","23","2","45","76","32","8","23","2","43","75","31","8","22","2","42","75","30","7","22","2","40","74","28","7","21","2","39","74","27","5","18","1","37","73","25","4","15","0","36","73","24","3","12","0","34","72","22","2","9","0","33","72","21","2","7","0","31","71","20","2","7","0","30","70","18","1","6","0","29","69","17","1","6","0"
"United States of America","100","100","100","97","98","","100","100","100","97","98","","100","100","99","97","97","","100","100","99","97","97","","100","100","99","97","97","","100","100","98","97","97","","100","100","98","97","97","","99","100","98","96","97","","99","100","97","96","97","","99","100","97","96","97","","99","100","97","96","97","","99","100","96","96","97","","99","100","96","96","97","","99","100","96","95","96","","99","100","96","95","96","","99","100","96","95","96","","99","100","96","95","96","","99","100","96","95","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96",""
"Uruguay","100","100","95","","95","","100","100","95","","95","","99","100","95","","95","","99","100","95","","95","","99","100","95","","95","","99","100","95","","95","","99","100","93","","95","","99","100","91","","94","","99","99","90","","94","","99","99","88","","94","","99","99","87","","94","","99","99","85","","94","","98","99","84","","94","","98","99","82","","94","","98","99","81","","94","","98","99","79","","94","","98","99","78","","94","","97","99","76","","94","","97","99","75","","94","","97","99","75","","94","","97","99","75","","94","","97","99","75","","94","","97","99","75","","94",""
"Uzbekistan","97","98","95","80","89","71","96","98","95","79","89","69","96","98","94","78","89","67","96","98","93","77","89","65","95","98","93","76","88","63","95","98","92","75","88","61","94","98","91","73","88","59","94","97","90","72","88","57","94","97","90","71","87","54","93","97","89","70","87","52","93","97","88","69","87","50","92","97","87","68","87","48","92","97","87","67","87","47","92","97","86","66","86","45","91","97","85","64","86","43","91","97","85","63","86","41","90","97","84","62","86","39","90","97","83","60","85","37","89","97","82","59","85","35","89","97","82","58","85","33","88","97","81","56","85","31","88","96","80","55","84","30","87","96","80","54","84","28"
"Vanuatu","91","99","89","","56","","91","99","88","","56","","90","99","88","","56","","90","99","87","","56","","90","99","87","","56","","89","98","86","","56","","89","98","86","","56","","88","98","85","","56","","88","98","85","","56","","88","98","84","","56","","87","98","84","","56","","87","98","83","","55","","86","97","83","","55","","86","97","82","","55","","85","97","82","","55","","85","97","81","","55","","84","97","81","","55","","84","97","80","","55","","84","97","80","","55","","84","97","80","","55","","83","97","80","","55","","83","97","80","","55","","83","97","80","","55",""
"Venezuela (Bolivarian Republic of)","93","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","97","","","","","","97","","","","","","97","","","","","","97","","","","","","97","","","","",""
"Viet Nam","98","99","97","58","76","46","97","99","96","57","76","46","97","99","95","57","76","46","96","99","94","56","75","45","95","98","94","56","75","45","94","98","92","55","75","44","93","98","91","55","75","44","93","97","90","54","75","43","92","97","89","53","75","43","91","97","88","53","75","42","90","97","87","52","75","42","90","97","86","52","75","42","89","97","85","51","75","41","88","96","84","51","74","41","87","96","84","50","74","40","86","96","83","50","74","40","86","96","82","49","74","39","85","96","81","48","74","39","84","96","80","48","74","38","83","95","79","47","74","38","82","95","78","47","74","38","81","95","77","46","74","37","81","95","76","46","73","37"
"Yemen","62","77","52","","","","62","77","52","","","","61","77","51","","","","60","77","50","","","","59","77","48","","","","58","76","47","","","","57","76","46","","","","56","76","45","","","","55","76","44","","","","54","76","43","","","","53","76","41","","","","52","75","40","","","","51","75","39","","","","49","75","38","","","","48","75","37","","","","47","75","35","","","","46","74","34","","","","45","74","33","","","","44","74","32","","","","43","74","31","","","","41","74","29","","","","41","74","29","","","","41","74","29","","",""
"Zambia","68","89","51","","45","","68","89","51","","45","","68","89","51","","45","","67","88","50","","46","","66","88","49","","47","","65","88","48","","48","","64","87","47","","49","","63","87","45","","49","","62","87","44","","50","","61","86","43","","51","","60","86","42","","52","","59","86","41","","52","","58","86","40","","51","","57","85","39","","50","","56","85","37","","49","","55","85","36","","49","","54","84","35","","48","","52","84","34","","47","","51","84","33","","47","","50","83","32","","46","","49","83","30","","45","","48","83","29","","45","","47","83","28","","44",""
"Zimbabwe","62","93","48","27","55","13","62","93","48","26","55","13","63","93","48","27","55","13","63","93","49","27","55","13","64","93","49","27","55","13","64","93","50","27","55","14","64","93","51","27","55","14","65","94","51","27","55","14","65","94","52","27","55","14","66","94","52","28","55","14","66","94","53","28","55","15","67","94","54","28","54","15","68","94","54","28","54","15","68","94","55","28","54","15","69","95","55","29","54","16","69","95","56","29","54","16","70","95","57","29","54","16","70","95","57","29","54","16","71","95","58","29","54","17","71","95","59","29","54","17","72","95","59","29","54","17","72","95","60","29","54","17","72","95","60","29","54","17"
